,Unnamed: 0,Assessment Number,Category of Ownership,Annual Rental Value,Effective Date,Property Type,Extent of Site (Sq.Yds),Zone,Ward,Election Ward,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection
3712,12141,1086265347,Private,"25,754",21/05/2006,Residential,0.0,Zone6,Revenue Ward 45,Election Ward 45,No,0,1,1,0,0,0
3713,12142,1086309136,Private,"21,601",01/04/2021,Residential,175.78,Zone16c,Revenue Ward 53,Election Ward 53,No,0,1,1,0,0,0
3714,12143,1086309317,Private,"20,342",21/05/2006,Residential,97.5,Zone16c,Revenue Ward 53,Election Ward 53,No,0,1,1,0,0,0
3715,12144,1086326414,Private,"3,875",11/11/2013,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
3716,12147,1086001231,Private,"2,520",01/04/2021,Residential,49.29,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3717,12150,1086022352,Private,"2,601",02/07/2015,Residential,0.0,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3718,12151,1086356751,Private,"1,210",01/04/2018,Residential,120.96,Zone16d,Revenue Ward 60,Election Ward 60,No,0,1,1,0,0,0
3719,12152,1086029728,Private,"6,251",01/04/2021,Residential,585.2,Zone19a,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3720,12153,1086070368,Private,495,01/04/2021,Residential,0.0,Zone7b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3721,12154,1086170784,Private,"5,040",01/04/2021,Residential,390.0,Zone2,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3722,12155,1086061323,Private,638,02/11/2006,Residential,0.0,Zone19c,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3723,12160,1086167527,Private,"3,138",01/04/2021,Residential,33.75,Zone2,Revenue Ward 23,Election Ward 23,No,0,1,1,0,0,0
3724,12161,1086170787,Private,"1,879",01/04/2021,Residential,127.5,Zone2,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3725,12162,1086171697,Private,"9,324",01/04/2018,Residential,39.52,Zone2,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3726,12164,1086174484,Private,638,05/07/2005,Residential,0.0,Zone1a,Revenue Ward 25,Election Ward 25,No,0,1,1,0,0,0
3727,12165,1086174487,Private,638,01/04/2021,Residential,261.69,Zone1a,Revenue Ward 25,Election Ward 25,No,0,1,1,0,0,0
3728,12167,1086378320,Private,"11,558",21/05/2006,Residential,96.23,Zone16c,Revenue Ward 63,Election Ward 63,No,0,1,1,0,0,0
3729,12168,1086006150,Private,"2,420",09/09/2016,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3730,12169,1086006753,Private,"6,169",01/04/2021,Residential,78.78,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3731,12170,1086007818,Private,"3,596",01/04/2021,Residential,65.28,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3732,12172,1086013363,Private,958,01/04/2021,Residential,36.38,Zone8b,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3733,12173,1086069531,Private,806,01/04/2021,Residential,300.0,Zone7b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3734,12177,1086032261,Private,"3,696",01/04/2021,Residential,606.38,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3735,12178,1086033842,Private,475,01/04/2021,Residential,79.68,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3736,12179,1086048673,Private,798,01/04/2021,Residential,346.88,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3737,12180,1086075398,Private,"13,675",01/04/2021,Residential,0.0,Zone7,Revenue Ward 7,Election Ward 7,No,0,1,1,0,0,0
3738,12182,1086169284,Private,"7,596",01/04/2021,Residential,118.4,Zone1,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3739,12183,1086173748,Private,"1,706",01/04/2021,Residential,67.16,Zone1a,Revenue Ward 25,Election Ward 25,No,0,1,1,0,0,0
3740,12184,1086235346,Private,"3,969",01/04/2018,Residential,80.0,Zone12,Revenue Ward 38,Election Ward 38,No,0,1,1,0,0,0
3741,12185,1086248227,Private,"12,012",01/04/2021,Residential,0.0,Zone12,Revenue Ward 40,Election Ward 40,No,0,1,1,0,0,0
3742,12187,1086274211,Private,638,10/10/2008,Residential,0.0,Zone15,Revenue Ward 47,Election Ward 47,No,0,1,1,0,0,0
3743,12188,1086312180,Private,"6,604",01/04/2021,Residential,91.5,Zone16c,Revenue Ward 53,Election Ward 53,No,0,1,1,0,0,0
3744,12189,1086386735,Private,0,01/04/2018,Non Residential,213.66,Zone16d,Revenue Ward 65,Election Ward 65,No,0,1,1,0,0,0
3745,12191,1086124024,Private,"23,715",27/04/2012,Residential,0.0,Zone5,Revenue Ward 15,Election Ward 15,No,0,1,1,0,0,0
3746,12192,1086153180,Private,"46,268",03/04/2014,Non Residential,0.0,Zone4,Revenue Ward 20,Election Ward 20,No,0,1,1,0,0,0
3747,12193,1086153389,Private,"11,236",03/04/2014,Non Residential,0.0,Zone4,Revenue Ward 20,Election Ward 20,No,0,1,1,0,0,0
3748,12194,1086153390,Private,"20,000",03/04/2014,Non Residential,0.0,Zone4,Revenue Ward 20,Election Ward 20,No,0,1,1,0,0,0
3749,12195,1086155335,Private,"10,498",24/12/2012,Non Residential,0.0,Zone4,Revenue Ward 20,Election Ward 20,No,0,1,1,0,0,0
3750,12196,1086312518,Private,0,07/08/2013,Residential,0.0,Zone16c,Revenue Ward 53,Election Ward 53,No,0,1,1,0,0,0
3751,12198,1086205845,Private,"5,914",01/04/2018,Residential,37.84,Zone9,Revenue Ward 33,Election Ward 33,No,0,1,1,0,0,0
3752,12201,1086205776,Private,"6,182",01/04/2021,Residential,94.72,Zone9,Revenue Ward 33,Election Ward 33,No,0,1,1,0,0,0
3753,12202,1086540387,Private,"4,466",01/04/2021,Residential,102.0,Zone19b,Revenue Ward 4,Election Ward 4,Yes,1,1,1,1,1,0
3754,12203,1086089099,Private,"24,764",09/09/2015,Residential,0.0,Zone8,Revenue Ward 9,Election Ward 9,No,0,1,1,0,0,0
3755,12207,1086198338,Private,"21,047",16/09/2010,Residential,0.0,Zone9,Revenue Ward 31,Election Ward 31,No,0,1,1,0,0,0
3756,12210,1086205677,Private,"26,889",01/04/2021,Mixed,135.66,Zone9,Revenue Ward 33,Election Ward 33,No,0,1,1,0,0,0
3757,12212,1086205781,Private,"23,117",01/04/2021,Residential,0.0,Zone9,Revenue Ward 33,Election Ward 33,No,0,1,1,0,0,0
3758,12213,1086211688,Private,"8,525",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 34,Election Ward 34,No,0,1,1,0,0,0
3759,12214,1086212647,Private,708,01/04/2021,Residential,0.0,Zone18a,Revenue Ward 34,Election Ward 34,No,0,1,1,0,0,0
3760,12217,1086380604,Private,"27,418",01/04/2021,Residential,180.0,Zone16b,Revenue Ward 64,Election Ward 64,No,0,1,1,0,0,0
3761,12218,1086007838,Private,"2,399",01/04/2021,Residential,82.95,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3762,12221,1086089931,Private,"3,286",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 9,Election Ward 9,No,0,1,1,0,0,0
3763,12222,1086102834,Private,"23,350",01/04/2021,Residential,0.0,Zone8,Revenue Ward 11,Election Ward 11,No,0,1,1,0,0,0
3764,12223,1086126882,Private,"13,322",05/10/2001,Residential,0.0,Zone7,Revenue Ward 16,Election Ward 16,No,0,1,1,0,0,0
3765,12225,1086190898,Private,"3,427",18/01/2012,Residential,0.0,Zone9,Revenue Ward 29,Election Ward 29,No,0,1,1,0,0,0
3766,12226,1086191814,Private,"4,901",18/01/2012,Residential,0.0,Zone9,Revenue Ward 29,Election Ward 29,No,0,1,1,0,0,0
3767,12228,1086212337,Private,"1,678",09/02/2006,Residential,0.0,Zone18b,Revenue Ward 34,Election Ward 34,No,0,1,1,0,0,0
3768,12229,1086212338,Private,"1,678",09/02/2006,Residential,0.0,Zone18b,Revenue Ward 34,Election Ward 34,No,0,1,1,0,0,0
3769,12230,1086279971,Private,"5,779",01/04/2021,Residential,39.6,Zone15,Revenue Ward 48,Election Ward 48,No,0,1,1,0,0,0
3770,12231,1086303893,Private,"2,839",01/04/2021,Residential,50.4,Zone16c,Revenue Ward 52,Election Ward 52,No,0,1,1,0,0,0
3771,12233,1086406930,Private,"2,074",01/04/2021,Residential,58.4,Zone13a,Revenue Ward 68,Election Ward 68,No,0,1,1,0,0,0
3772,12234,1086446857,Private,"2,112",01/04/2021,Mixed,0.0,Zone18c,Revenue Ward 72,Election Ward 72,No,0,1,1,0,0,0
3773,12235,1086447694,Private,"2,748",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 72,Election Ward 72,No,0,1,1,0,0,0
3774,12236,1086447696,Private,"3,252",01/04/2021,Residential,143.2,Zone18b,Revenue Ward 72,Election Ward 72,No,0,1,1,0,0,0
3775,12237,1086265943,Private,766,01/04/2021,Residential,0.0,Zone15a,Revenue Ward 45,Election Ward 45,No,0,1,1,0,0,0
3776,12241,1086184094,Private,"3,193",01/04/2021,Residential,45.0,Zone9a,Revenue Ward 27,Election Ward 27,No,0,1,1,0,0,0
3777,12243,1086205585,Private,"3,898",01/10/2006,Residential,0.0,Zone9,Revenue Ward 33,Election Ward 33,No,0,1,1,0,0,0
3778,12245,1086089296,Private,"16,210",21/04/2017,Residential,0.0,Zone8,Revenue Ward 9,Election Ward 9,No,0,1,1,0,0,0
3779,12246,1086055202,Private,"5,124",01/04/2021,Residential,454.58,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3780,12248,1086167080,Private,"4,022",01/04/2021,Residential,0.0,Zone2a,Revenue Ward 23,Election Ward 23,No,0,1,1,0,0,0
3781,12249,1086433242,Private,"1,197",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
3782,12250,1086033399,Private,444,01/04/2021,Residential,95.23,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3783,12251,1086151009,Private,"14,046",25/07/2006,Residential,241.5,Zone5,Revenue Ward 19,Election Ward 19,No,0,1,1,0,0,0
3784,12252,1086222698,Private,"2,173",01/04/2018,Residential,65.72,Zone11,Revenue Ward 37,Election Ward 37,No,0,1,1,0,0,0
3785,12253,1086251388,Private,"20,966",01/10/2006,Residential,208.54,Zone13,Revenue Ward 41,Election Ward 41,No,0,1,1,0,0,0
3786,12254,1086285862,Private,303,13/03/2012,Residential,0.0,Zone14a,Revenue Ward 49,Election Ward 49,No,0,1,1,0,0,0
3787,12255,1086299944,Private,"58,901",21/05/2006,Non Residential,0.0,Zone16b,Revenue Ward 52,Election Ward 52,No,0,1,1,0,0,0
3788,12257,1086363207,Private,"1,680",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 61,Election Ward 61,No,0,1,1,0,0,0
3789,12258,1086379469,Private,"7,392",01/04/2021,Residential,95.55,Zone16e,Revenue Ward 64,Election Ward 64,No,0,1,1,0,0,0
3790,12260,1086001246,Private,"1,815",01/04/2021,Residential,60.45,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3791,12261,1086007355,Private,"7,910",01/04/2021,Residential,475.05,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3792,12262,1086020040,Private,638,29/09/2006,Residential,0.0,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3793,12263,1086014207,Private,"1,003",01/04/2021,Residential,128.1,Zone18c,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3794,12264,1086323440,Private,"3,413",19/08/2006,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
3795,12265,1086072039,Private,"2,209",01/04/2021,Residential,0.0,Zone7a,Revenue Ward 7,Election Ward 7,No,0,1,1,0,0,0
3796,12266,1086362076,Private,"23,028",01/04/2021,Mixed,0.0,Zone16b,Revenue Ward 61,Election Ward 61,No,0,1,1,0,0,0
3797,12267,1086376920,Private,"10,443",01/04/2021,Residential,75.23,Zone16c,Revenue Ward 63,Election Ward 63,No,0,1,1,0,0,0
3798,12268,1086094282,Private,"7,997",01/04/2021,Residential,0.0,Zone8a,Revenue Ward 10,Election Ward 10,No,0,1,1,0,0,0
3799,12269,1086167157,Private,"5,964",10/08/2001,Residential,60.0,Zone2,Revenue Ward 23,Election Ward 23,No,0,1,1,0,0,0
3800,12270,1086218185,Private,907,01/04/2018,Residential,89.25,Zone11a,Revenue Ward 35,Election Ward 35,No,0,1,1,0,0,0
3801,12271,1086298778,Private,"21,967",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
3802,12272,1086298837,Private,"1,000",01/04/2021,Residential,18.47,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
3803,12273,1086369916,Private,"6,006",01/04/2021,Residential,84.0,Zone16e,Revenue Ward 62,Election Ward 62,No,0,1,1,0,0,0
3804,12274,1086370502,Private,"17,247",01/04/2021,Residential,76.7,Zone16c,Revenue Ward 62,Election Ward 62,No,0,1,1,0,0,0
3805,12276,1086371518,Private,"10,718",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 62,Election Ward 62,No,0,1,1,0,0,0
3806,12278,1086007609,Private,"3,469",26/12/2001,Residential,0.0,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3807,12279,1086013408,Private,"1,008",01/04/2021,Residential,25.8,Zone8b,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3808,12280,1086013637,Private,"1,020",01/04/2021,Residential,39.45,Zone8b,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3809,12282,1086030558,Private,568,15/06/2011,Residential,49.29,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3810,12283,1086254682,Private,"8,280",16/03/2006,Residential,0.0,Zone13a,Revenue Ward 41,Election Ward 41,No,0,1,1,0,0,0
3811,12284,1086200507,Private,"7,387",01/04/2021,Residential,85.36,Zone9a,Revenue Ward 32,Election Ward 32,No,0,1,1,0,0,0
3812,12285,1086320296,Private,528,29/04/2013,Residential,0.0,Zone17c,Revenue Ward 55,Election Ward 55,No,0,1,1,0,0,0
3813,12286,1086064304,Private,"6,278",01/04/2021,Residential,881.25,Zone19c,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3814,12288,1086166995,Private,"5,629",01/04/2018,Residential,59.67,Zone2a,Revenue Ward 23,Election Ward 23,No,0,1,1,0,0,0
3815,12289,1086169483,Private,"8,813",01/09/2021,Residential,87.48,Zone1,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3816,12290,1086171428,Private,"5,879",22/05/2015,Residential,202.07,Zone1,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3817,12292,1086052332,Private,"3,832",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3818,12293,1086003086,Private,"5,921",26/12/2001,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3819,12294,1086005952,Private,394,01/04/2021,Residential,40.29,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3820,12295,1086001942,Private,"11,152",01/04/2021,Residential,171.99,Zone8b,Revenue Ward 4,Election Ward 1,No,0,1,1,0,0,0
3821,12296,1086023466,Private,638,01/04/2021,Residential,0.0,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3822,12297,1086031661,Private,"5,411",01/04/2021,Residential,1174.2,Zone19a,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3823,12298,1086540204,Private,"5,932",01/04/2021,Residential,106.0,Zone19b,Revenue Ward 4,Election Ward 4,Yes,1,0,1,1,1,0
3824,12299,1086045522,Private,798,01/04/2021,Residential,535.9,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3825,12300,1086029179,Private,"4,495",01/04/2021,Residential,984.56,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3826,12301,1086098976,Private,"14,386",01/10/2006,Residential,0.0,Zone8,Revenue Ward 11,Election Ward 11,No,0,1,1,0,0,0
3827,12302,1086334830,Private,"4,711",08/05/2015,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
3828,12303,1086035103,Private,"2,186",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3829,12304,1086035113,Private,"2,186",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3830,12305,1086055574,Private,"3,281",01/04/2021,Residential,468.8,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3831,12306,1086056571,Private,"4,335",01/04/2021,Mixed,10598.35,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3832,12307,1086056573,Private,"4,323",01/04/2021,Mixed,10598.35,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3833,12308,1086063595,Private,"5,914",01/04/2021,Residential,1093.69,Zone19b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3834,12309,1086065751,Private,"5,192",01/04/2021,Residential,405.6,Zone19b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3835,12310,1086098957,Private,"6,048",01/04/2021,Residential,0.0,Zone8,Revenue Ward 11,Election Ward 11,No,0,1,1,0,0,0
3836,12311,1086098986,Private,"11,189",01/10/2006,Residential,0.0,Zone8,Revenue Ward 11,Election Ward 11,No,0,1,1,0,0,0
3837,12312,1086234067,Private,"11,026",01/04/2021,Residential,220.0,Zone12,Revenue Ward 38,Election Ward 38,No,0,1,1,0,0,0
3838,12313,1086382107,Private,"13,160",01/04/2021,Residential,102.72,Zone16e,Revenue Ward 64,Election Ward 64,No,0,1,1,0,0,0
3839,12314,1086148307,Private,"5,040",01/04/2018,Residential,0.0,Zone5,Revenue Ward 19,Election Ward 19,No,0,1,1,0,0,0
3840,12316,1086053523,Private,"5,460",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3841,12317,1086218868,Private,766,22/09/2011,Residential,36.48,Zone11a,Revenue Ward 35,Election Ward 35,No,0,1,1,0,0,0
3842,12321,1086001041,Private,"1,048",01/04/2021,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3843,12323,1086025235,Private,"5,403",23/11/2016,Residential,0.0,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3844,12324,1086026629,Private,638,01/04/2021,Residential,82.55,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3845,12325,1086032834,Private,"4,284",01/04/2021,Residential,510.6,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3846,12329,1086034818,Private,"2,056",01/04/2021,Residential,139.29,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3847,12330,1086036490,Private,638,28/08/2006,Residential,0.0,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3848,12332,1086059527,Private,"6,711",01/04/2021,Residential,286.38,Zone8b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3849,12333,1086062950,Private,"1,623",30/06/2009,Residential,0.0,Zone19c,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3850,12334,1086062962,Private,"1,077",01/04/2021,Residential,0.0,Zone19c,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3851,12335,1086068752,Private,"9,702",01/04/2021,Residential,254.82,Zone7b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3852,12337,1086059250,Private,"7,120",01/04/2021,Residential,599.95,Zone7b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3853,12338,1086146146,Private,"10,800",23/09/2005,Residential,267.84,Zone5,Revenue Ward 19,Election Ward 19,No,0,1,1,0,0,0
3854,12340,1086007606,Private,"1,344",01/04/2021,Residential,212.0,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3855,12341,1086013153,Private,"6,805",01/04/2021,Residential,283.02,Zone8b,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3856,12342,1086022729,Private,"15,876",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3857,12343,1086028837,Private,"4,489",01/04/2021,Residential,278.4,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3858,12344,1086032729,Private,"3,794",01/04/2021,Residential,1222.0,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3859,12346,1086048470,Private,"48,686",10/12/2013,Non Residential,0.0,Zone19c,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3860,12347,1086547176,Private,"20,522",01/04/2021,Residential,118.7,Zone8,Revenue Ward 9,Election Ward 9,Yes,1,0,1,0,0,0
3861,12348,1086100897,Private,"26,872",14/05/2002,Residential,0.0,Zone8,Revenue Ward 11,Election Ward 11,No,0,1,1,0,0,0
3862,12350,1086150828,Private,"14,083",05/09/2020,Residential,571.72,Zone5,Revenue Ward 19,Election Ward 19,No,0,1,1,0,0,0
3863,12352,1086064989,Private,"6,739",01/04/2021,Residential,3300.0,Zone19b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3864,12353,1086144366,Private,"60,206",13/10/2016,Residential,0.0,Zone5,Revenue Ward 18,Election Ward 18,No,0,1,1,0,0,0
3865,12355,1086036104,Private,"26,099",01/04/2021,Mixed,0.0,Zone19b,Revenue Ward 5,Election Ward 5,No,0,1,1,0,0,0
3866,12357,1086495887,Private,"4,594",01/04/2021,Residential,103.0,Zone19b,Revenue Ward 6,Election Ward 6,No,0,0,0,0,0,0
3867,12363,1086026559,Private,638,01/04/2018,Residential,80.58,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3868,12364,1086065334,Private,"12,027",01/04/2021,Residential,113627.0,Zone19b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3869,12365,1086114062,Private,"6,888",01/04/2021,Residential,0.0,Zone8a,Revenue Ward 14,Election Ward 14,No,0,1,1,0,0,0
3870,12367,1086178645,Private,"5,466",05/03/2012,Residential,0.0,Zone2,Revenue Ward 26,Election Ward 26,No,0,1,1,0,0,0
3871,12368,1086260853,Private,"6,825",01/04/2021,Mixed,64.68,Zone14,Revenue Ward 43,Election Ward 43,No,0,1,1,0,0,0
3872,12370,1086005824,Private,"2,382",22/02/2014,Residential,66.5,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3873,12371,1086005903,Private,"5,371",20/07/2014,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3874,12372,1086005904,Private,"5,371",20/07/2014,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3875,12373,1086005905,Private,"5,371",20/07/2014,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3876,12374,1086005906,Private,"5,134",01/04/2021,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3877,12375,1086006039,Private,207,15/09/2016,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3878,12376,1086013853,Private,"1,898",01/04/2021,Residential,109.21,Zone18c,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3879,12377,1086016372,Private,"10,567",01/04/2021,Residential,76.34,Zone8b,Revenue Ward 3,Election Ward 3,No,0,1,1,0,0,0
3880,12380,1086003069,Private,"5,504",01/04/2021,Residential,0.0,Zone8b,Revenue Ward 1,Election Ward 1,No,0,1,1,0,0,0
3881,12381,1086007176,Private,"8,540",09/01/2015,Residential,0.0,Zone8b,Revenue Ward 2,Election Ward 2,No,0,1,1,0,0,0
3882,12382,1086025750,Private,"7,036",01/04/2021,Residential,0.0,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3883,12383,1086024429,Private,"3,872",01/04/2021,Residential,439.2,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3884,12384,1086025042,Private,"4,964",01/04/2021,Residential,0.0,Zone19b,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3885,12385,1086025829,Private,"1,827",01/04/2021,Residential,85.32,Zone19c,Revenue Ward 4,Election Ward 4,No,0,1,1,0,0,0
3886,12386,1086060870,Private,638,01/04/2021,Residential,46.53,Zone19b,Revenue Ward 6,Election Ward 6,No,0,1,1,0,0,0
3887,12388,1086170953,Private,"3,552",01/04/2021,Residential,93.6,Zone1,Revenue Ward 24,Election Ward 24,No,0,1,1,0,0,0
3888,12389,1086174574,Private,"1,252",01/04/2021,Residential,27.5,Zone1,Revenue Ward 25,Election Ward 25,No,0,1,1,0,0,0
3889,12390,1086174625,Private,"4,838",01/04/2018,Residential,59.4,Zone1,Revenue Ward 25,Election Ward 25,No,0,1,1,0,0,0
3890,12392,1086188951,Private,"13,696",01/04/2021,Mixed,0.0,Zone9,Revenue Ward 29,Election Ward 29,No,0,1,1,0,0,0
3891,12393,1086218401,Private,"34,020",01/10/2017,Non Residential,27.3,Zone11a,Revenue Ward 35,Election Ward 35,No,0,1,1,0,0,0
3892,12394,1086232593,Private,"2,597",01/04/2021,Residential,0.0,Zone12a,Revenue Ward 38,Election Ward 38,No,0,1,1,0,0,0
